usertype,zip_code_start,borough_start,neighborhood_start,zip_code_end,borough_end,neighborhood_end,start_day,stop_day,day_mean_temperature,day_mean_wind_speed,day_total_precipitation,trip_minutes,trip_count
Subscriber,10002,Manhattan,Lower East Side,10002,Manhattan,Lower East Side,17/08/2020,17/08/2020,84.4,2.5,0,20,15
Subscriber,10002,Manhattan,Lower East Side,10007,Manhattan,Lower Manhattan,15/09/2019,15/09/2019,62.8,2.5,0,10,30
Subscriber,10002,Manhattan,Lower East Side,11211,Brooklyn,Greenpoint,26/08/2019,26/08/2019,77.7,2,0,20,5
Subscriber,10002,Manhattan,Lower East Side,11211,Brooklyn,Greenpoint,09/08/2020,09/08/2020,75,2.9,0,40,1
Customer,10002,Manhattan,Lower East Side,10016,Manhattan,Gramercy Park and Murray Hill,15/09/2020,15/09/2020,72,2.1,0,20,2
Subscriber,10002,Manhattan,Lower East Side,10016,Manhattan,Gramercy Park and Murray Hill,20/01/2020,20/01/2020,37.5,5.1,0,30,2
Subscriber,10002,Manhattan,Lower East Side,10018,Manhattan,Chelsea and Clinton,17/07/2020,17/07/2020,72.5,3.1,0,20,11
Subscriber,10002,Manhattan,Lower East Side,10038,Manhattan,Lower Manhattan,28/05/2020,28/05/2020,75.9,3.3,0.08,20,16
Subscriber,10002,Manhattan,Lower East Side,10038,Manhattan,Lower Manhattan,24/12/2020,24/12/2020,66.4,5.1,1.56,20,7
Subscriber,10002,Manhattan,Lower East Side,10010,Manhattan,Gramercy Park and Murray Hill,13/05/2019,13/05/2019,68.5,5,0,20,40
Subscriber,10002,Manhattan,Lower East Side,10010,Manhattan,Gramercy Park and Murray Hill,03/08/2020,03/08/2020,81.3,3.7,0,20,34
Subscriber,10002,Manhattan,Lower East Side,10012,Manhattan,Greenwich Village and Soho,17/10/2019,17/10/2019,64.6,4,0.12,0,11
Subscriber,10002,Manhattan,Lower East Side,10018,Manhattan,Chelsea and Clinton,30/10/2019,30/10/2019,52.5,3.6,0,30,6
Subscriber,10002,Manhattan,Lower East Side,10014,Manhattan,Greenwich Village and Soho,23/07/2020,23/07/2020,76.7,4.1,0,10,55
Subscriber,10002,Manhattan,Lower East Side,10278,Manhattan,Lower Manhattan,20/03/2019,20/03/2019,45.6,6.6,0.92,10,4
Subscriber,10002,Manhattan,Lower East Side,10022,Manhattan,Gramercy Park and Murray Hill,27/10/2020,27/10/2020,51.9,3.5,0,30,6
Customer,10002,Manhattan,Lower East Side,10038,Manhattan,Lower Manhattan,18/06/2019,18/06/2019,83.4,5.6,0,20,3
Subscriber,10002,Manhattan,Lower East Side,10017,Manhattan,Gramercy Park and Murray Hill,07/04/2019,07/04/2019,47.2,4.4,0,20,7
Subscriber,10002,Manhattan,Lower East Side,11222,Brooklyn,Greenpoint,06/09/2020,06/09/2020,74.1,1,0,30,2
Subscriber,10002,Manhattan,Lower East Side,10199,Manhattan,Chelsea and Clinton,02/05/2019,02/05/2019,63.4,3.7,0.12,20,2
Subscriber,10002,Manhattan,Lower East Side,11222,Brooklyn,Greenpoint,29/10/2020,29/10/2020,67.2,5.7,1.44,20,7
Subscriber,10002,Manhattan,Lower East Side,10199,Manhattan,Chelsea and Clinton,09/10/2019,09/10/2019,62.6,5.2,0.04,20,2
Subscriber,10002,Manhattan,Lower East Side,10168,Manhattan,Gramercy Park and Murray Hill,18/06/2020,18/06/2020,66.8,3.3,0,20,7
Subscriber,10002,Manhattan,Lower East Side,10282,Manhattan,Tribeca,10/09/2019,10/09/2019,69.4,5.6,0,10,6
Subscriber,10002,Manhattan,Lower East Side,10012,Manhattan,Greenwich Village and Soho,12/08/2020,12/08/2020,77,3.8,0.58,0,19
Subscriber,10002,Manhattan,Lower East Side,10199,Manhattan,Chelsea and Clinton,08/08/2019,08/08/2019,73.2,2.7,0,30,2
Customer,10002,Manhattan,Lower East Side,11211,Brooklyn,Greenpoint,01/11/2020,01/11/2020,57.9,3.9,0,640,1
Customer,10002,Manhattan,Lower East Side,10002,Manhattan,Lower East Side,27/11/2020,27/11/2020,57.1,2.9,0,40,2
Subscriber,10002,Manhattan,Lower East Side,10016,Manhattan,Gramercy Park and Murray Hill,22/04/2019,22/04/2019,59,4.3,0,10,12
Subscriber,10002,Manhattan,Lower East Side,10038,Manhattan,Lower Manhattan,30/09/2019,30/09/2019,68.8,3.3,0,20,16
Subscriber,10002,Manhattan,Lower East Side,10007,Manhattan,Lower Manhattan,06/05/2019,06/05/2019,60.3,3.4,0,40,1
Subscriber,10002,Manhattan,Lower East Side,10002,Manhattan,Lower East Side,31/07/2020,31/07/2020,80.5,3.3,1.95,100,1
Subscriber,10002,Manhattan,Lower East Side,10022,Manhattan,Gramercy Park and Murray Hill,12/05/2020,12/05/2020,75.6,3.7,0,20,12
Subscriber,10002,Manhattan,Lower East Side,10017,Manhattan,Gramercy Park and Murray Hill,15/04/2020,15/04/2020,61,4.6,0.01,30,4
Subscriber,10002,Manhattan,Lower East Side,10014,Manhattan,Greenwich Village and Soho,19/03/2019,19/03/2019,36.9,6.2,0,10,17
Customer,10002,Manhattan,Lower East Side,10282,Manhattan,Tribeca,04/06/2019,04/06/2019,70.8,2.7,0.12,20,3
Customer,10002,Manhattan,Lower East Side,10016,Manhattan,Gramercy Park and Murray Hill,18/12/2020,18/12/2020,51.9,5.5,1.21,10,1
Customer,10002,Manhattan,Lower East Side,10016,Manhattan,Gramercy Park and Murray Hill,11/06/2020,11/06/2020,79.6,4.5,0,30,2
Customer,10002,Manhattan,Lower East Side,10003,Manhattan,Lower East Side,08/10/2020,08/10/2020,63.8,2.9,0,20,3
Customer,10002,Manhattan,Lower East Side,10003,Manhattan,Lower East Side,19/06/2019,19/06/2019,74.9,3,0,10,9
Customer,10002,Manhattan,Lower East Side,10002,Manhattan,Lower East Side,16/11/2020,16/11/2020,58.1,2.9,0,30,4
Subscriber,10002,Manhattan,Lower East Side,10004,Manhattan,Lower Manhattan,10/02/2019,10/02/2019,25.1,5.4,0.1,10,7
Customer,10002,Manhattan,Lower East Side,10004,Manhattan,Lower Manhattan,16/06/2020,16/06/2020,69.9,3,0.16,20,3
Customer,10002,Manhattan,Lower East Side,10003,Manhattan,Lower East Side,16/05/2020,16/05/2020,65.4,1.8,0.03,10,12
Subscriber,10002,Manhattan,Lower East Side,10019,Manhattan,Chelsea and Clinton,26/08/2019,26/08/2019,77.7,2,0,20,1
Subscriber,10002,Manhattan,Lower East Side,10019,Manhattan,Chelsea and Clinton,04/07/2020,04/07/2020,72,3,0,40,1
Subscriber,10002,Manhattan,Lower East Side,11205,Brooklyn,Northwest Brooklyn,07/05/2019,07/05/2019,59.1,3.2,0,20,6
Subscriber,10002,Manhattan,Lower East Side,10009,Manhattan,Lower East Side,31/05/2019,31/05/2019,64.2,5.5,0,10,103
Subscriber,10002,Manhattan,Lower East Side,10009,Manhattan,Lower East Side,26/04/2020,26/04/2020,54.1,4.8,0,10,123
Subscriber,10002,Manhattan,Lower East Side,10009,Manhattan,Lower East Side,27/01/2019,27/01/2019,34.8,5.9,0,10,43
Subscriber,10002,Manhattan,Lower East Side,10009,Manhattan,Lower East Side,25/10/2019,25/10/2019,58.1,4.3,0,10,98
Subscriber,10002,Manhattan,Lower East Side,10013,Manhattan,Greenwich Village and Soho,29/06/2019,29/06/2019,74.4,2.1,0,10,59
Subscriber,10002,Manhattan,Lower East Side,10009,Manhattan,Lower East Side,03/06/2020,03/06/2020,58,4.5,0.26,0,21
Subscriber,10002,Manhattan,Lower East Side,10009,Manhattan,Lower East Side,05/04/2020,05/04/2020,49.3,4.8,0.01,20,9
Subscriber,10002,Manhattan,Lower East Side,10022,Manhattan,Gramercy Park and Murray Hill,14/08/2020,14/08/2020,77.1,2.2,0,20,8
Subscriber,10002,Manhattan,Lower East Side,10010,Manhattan,Gramercy Park and Murray Hill,16/09/2020,16/09/2020,75.8,1.5,0,30,4
Customer,10002,Manhattan,Lower East Side,10018,Manhattan,Chelsea and Clinton,18/05/2019,18/05/2019,60,4.3,0,60,1
Subscriber,10002,Manhattan,Lower East Side,10018,Manhattan,Chelsea and Clinton,27/10/2019,27/10/2019,56,5.4,0,20,5
Customer,10002,Manhattan,Lower East Side,10282,Manhattan,Tribeca,18/07/2020,18/07/2020,76.2,3.6,0,50,3
Subscriber,10002,Manhattan,Lower East Side,10023,Manhattan,Upper West Side,12/06/2020,12/06/2020,81.6,3.3,0,40,2
Subscriber,10002,Manhattan,Lower East Side,10012,Manhattan,Greenwich Village and Soho,28/08/2020,28/08/2020,72.7,2.5,0,0,16
Customer,10002,Manhattan,Lower East Side,10012,Manhattan,Greenwich Village and Soho,04/06/2019,04/06/2019,70.8,2.7,0.12,10,5
Customer,10002,Manhattan,Lower East Side,10012,Manhattan,Greenwich Village and Soho,19/08/2019,19/08/2019,72.2,3.6,0,30,2
Subscriber,10002,Manhattan,Lower East Side,10012,Manhattan,Greenwich Village and Soho,01/01/2019,01/01/2019,28.2,5.1,0,0,3
Subscriber,10002,Manhattan,Lower East Side,10014,Manhattan,Greenwich Village and Soho,08/03/2019,08/03/2019,42.8,5.1,0,20,18
Subscriber,10002,Manhattan,Lower East Side,10282,Manhattan,Tribeca,13/11/2020,13/11/2020,55.4,9.4,0.01,30,1
Customer,10002,Manhattan,Lower East Side,10014,Manhattan,Greenwich Village and Soho,23/08/2019,23/08/2019,70.4,5,0.06,20,10
Subscriber,10002,Manhattan,Lower East Side,10009,Manhattan,Lower East Side,04/08/2020,04/08/2020,80.7,4.6,0.43,20,22
Subscriber,10002,Manhattan,Lower East Side,10009,Manhattan,Lower East Side,01/02/2019,01/02/2019,39.1,2.4,0,10,69
Subscriber,10002,Manhattan,Lower East Side,10013,Manhattan,Greenwich Village and Soho,20/02/2019,20/02/2019,42.8,4.7,0.26,10,33
Subscriber,10002,Manhattan,Lower East Side,10005,Manhattan,Lower Manhattan,06/04/2020,06/04/2020,50.8,3.5,0,10,18
Subscriber,10002,Manhattan,Lower East Side,10002,Manhattan,Lower East Side,09/07/2020,09/07/2020,74.7,3.6,0,40,5
Subscriber,10002,Manhattan,Lower East Side,10002,Manhattan,Lower East Side,08/11/2019,08/11/2019,41.9,5.3,0,70,2
Subscriber,10002,Manhattan,Lower East Side,11205,Brooklyn,Northwest Brooklyn,20/07/2019,20/07/2019,71.9,5.4,0,30,5
Subscriber,10002,Manhattan,Lower East Side,11211,Brooklyn,Greenpoint,27/12/2020,27/12/2020,52,4.5,0.12,10,1
Subscriber,10002,Manhattan,Lower East Side,10002,Manhattan,Lower East Side,12/01/2019,12/01/2019,47.6,7.2,0.42,30,5
Subscriber,10002,Manhattan,Lower East Side,10013,Manhattan,Greenwich Village and Soho,17/05/2020,17/05/2020,72.2,2.1,0.29,20,10
Subscriber,10002,Manhattan,Lower East Side,10005,Manhattan,Lower Manhattan,21/07/2019,21/07/2019,73.9,1.6,0,40,2
Subscriber,10002,Manhattan,Lower East Side,10011,Manhattan,Chelsea and Clinton,19/01/2019,19/01/2019,29.1,999.9,0.07,80,1
Customer,10002,Manhattan,Lower East Side,10010,Manhattan,Gramercy Park and Murray Hill,01/06/2019,01/06/2019,64.8,2.8,0.05,20,9
Subscriber,10002,Manhattan,Lower East Side,10167,Manhattan,Gramercy Park and Murray Hill,24/12/2019,24/12/2019,45.5,5.7,0.05,20,1
Subscriber,10002,Manhattan,Lower East Side,10023,Manhattan,Upper West Side,19/12/2020,19/12/2020,38.2,7.4,0,40,1
Subscriber,10002,Manhattan,Lower East Side,10001,Manhattan,Chelsea and Clinton,02/07/2020,02/07/2020,74.7,1.3,0.39,20,16
Subscriber,10002,Manhattan,Lower East Side,11201,Brooklyn,Northwest Brooklyn,31/07/2020,31/07/2020,80.5,3.3,1.95,30,6
Customer,10002,Manhattan,Lower East Side,10007,Manhattan,Lower Manhattan,13/06/2020,13/06/2020,81.4,5.7,0,10,1
Subscriber,10002,Manhattan,Lower East Side,10010,Manhattan,Gramercy Park and Murray Hill,04/03/2020,04/03/2020,38.5,5.4,0.68,20,5
Customer,10002,Manhattan,Lower East Side,10014,Manhattan,Greenwich Village and Soho,30/05/2020,30/05/2020,73.5,4.1,0,130,1
Subscriber,10002,Manhattan,Lower East Side,10199,Manhattan,Chelsea and Clinton,22/07/2019,22/07/2019,77,2.3,0,30,1
Subscriber,10002,Manhattan,Lower East Side,11201,Brooklyn,Northwest Brooklyn,29/12/2019,29/12/2019,41.4,4.8,0.1,20,5
Subscriber,10002,Manhattan,Lower East Side,10036,Manhattan,Chelsea and Clinton,25/11/2019,25/11/2019,60,4.3,0.02,20,4
Subscriber,10002,Manhattan,Lower East Side,10001,Manhattan,Chelsea and Clinton,09/06/2020,09/06/2020,73.7,4.9,0.07,10,2
Subscriber,10002,Manhattan,Lower East Side,10001,Manhattan,Chelsea and Clinton,21/12/2019,21/12/2019,32.4,3.8,0,20,6
Subscriber,10002,Manhattan,Lower East Side,11201,Brooklyn,Northwest Brooklyn,23/05/2019,23/05/2019,62.2,3.1,0.02,30,4
Subscriber,10002,Manhattan,Lower East Side,11201,Brooklyn,Northwest Brooklyn,10/06/2020,11/06/2020,74,2.5,0.01,20,2
Customer,10002,Manhattan,Lower East Side,11201,Brooklyn,Northwest Brooklyn,26/07/2020,26/07/2020,79.8,3.6,0,20,11
Subscriber,10002,Manhattan,Lower East Side,11205,Brooklyn,Northwest Brooklyn,18/11/2019,18/11/2019,35.4,8.5,1.08,20,3
Subscriber,10002,Manhattan,Lower East Side,10002,Manhattan,Lower East Side,05/05/2019,05/05/2019,58.4,7.2,0.02,30,12
Subscriber,10002,Manhattan,Lower East Side,10013,Manhattan,Greenwich Village and Soho,03/06/2019,03/06/2019,75.3,3.7,0,0,6
Subscriber,10002,Manhattan,Lower East Side,10013,Manhattan,Greenwich Village and Soho,24/09/2020,24/09/2020,69.7,3,0,0,13
Subscriber,10002,Manhattan,Lower East Side,10013,Manhattan,Greenwich Village and Soho,28/09/2020,28/09/2020,70.1,2.3,0,0,8
Subscriber,10002,Manhattan,Lower East Side,10005,Manhattan,Lower Manhattan,17/05/2019,17/05/2019,61.6,5.3,1.51,20,9
Subscriber,10002,Manhattan,Lower East Side,10001,Manhattan,Chelsea and Clinton,14/12/2020,14/12/2020,56.8,4.6,0,30,7
Subscriber,10002,Manhattan,Lower East Side,10003,Manhattan,Lower East Side,14/10/2019,14/10/2019,67.9,3.7,0.05,0,6
Customer,10002,Manhattan,Lower East Side,10003,Manhattan,Lower East Side,07/11/2020,07/11/2020,64.9,3.6,0,120,1
Subscriber,10002,Manhattan,Lower East Side,10013,Manhattan,Greenwich Village and Soho,04/01/2019,04/01/2019,15.8,4,0.02,20,2
Customer,10002,Manhattan,Lower East Side,11217,Brooklyn,Northwest Brooklyn,11/08/2020,11/08/2020,74.9,3.9,0.59,60,1
Subscriber,10002,Manhattan,Lower East Side,10009,Manhattan,Lower East Side,20/02/2020,20/02/2020,10,9.7,0,0,6
Subscriber,10002,Manhattan,Lower East Side,10002,Manhattan,Lower East Side,02/12/2019,02/12/2019,39.4,8,0.09,30,5
Subscriber,10002,Manhattan,Lower East Side,10001,Manhattan,Chelsea and Clinton,17/01/2019,17/01/2019,37.8,999.9,0,10,2
Subscriber,10002,Manhattan,Lower East Side,10278,Manhattan,Lower Manhattan,01/11/2019,01/11/2019,46.5,7.9,0.11,10,1
Subscriber,10002,Manhattan,Lower East Side,10007,Manhattan,Lower Manhattan,04/04/2020,04/04/2020,52.9,7.4,0.05,30,2
Subscriber,10002,Manhattan,Lower East Side,11238,Brooklyn,Central Brooklyn,05/11/2020,05/11/2020,62.8,1.9,0,30,4
Customer,10002,Manhattan,Lower East Side,11238,Brooklyn,Central Brooklyn,27/06/2019,28/06/2019,75.1,3.4,0.07,40,1
Subscriber,10002,Manhattan,Lower East Side,10001,Manhattan,Chelsea and Clinton,01/11/2019,01/11/2019,46.5,7.9,0.11,20,3
Subscriber,10002,Manhattan,Lower East Side,11211,Brooklyn,Greenpoint,04/02/2019,04/02/2019,28.3,2.1,0.84,20,1
Customer,10002,Manhattan,Lower East Side,10022,Manhattan,Gramercy Park and Murray Hill,13/09/2020,13/09/2020,72,5.2,0.29,20,1
Subscriber,10002,Manhattan,Lower East Side,10001,Manhattan,Chelsea and Clinton,10/02/2020,10/02/2020,30,8.1,0.07,40,1
Subscriber,10002,Manhattan,Lower East Side,11201,Brooklyn,Northwest Brooklyn,28/11/2019,28/11/2019,33.5,5.6,0.02,20,6
Customer,10002,Manhattan,Lower East Side,10278,Manhattan,Lower Manhattan,20/07/2019,20/07/2019,71.9,5.4,0,30,1
Subscriber,10002,Manhattan,Lower East Side,10019,Manhattan,Chelsea and Clinton,06/03/2019,06/03/2019,24.5,8.1,0,10,1
Subscriber,10002,Manhattan,Lower East Side,10023,Manhattan,Upper West Side,22/11/2019,22/11/2019,34.3,3.7,0,30,1
Customer,10002,Manhattan,Lower East Side,10013,Manhattan,Greenwich Village and Soho,06/11/2020,06/11/2020,69.4,3.7,0.01,50,2
Customer,10002,Manhattan,Lower East Side,10013,Manhattan,Greenwich Village and Soho,21/07/2020,21/07/2020,83.7,2.5,0,10,6
Subscriber,10002,Manhattan,Lower East Side,10013,Manhattan,Greenwich Village and Soho,30/09/2019,30/09/2019,68.8,3.3,0,30,2
Subscriber,10002,Manhattan,Lower East Side,10017,Manhattan,Gramercy Park and Murray Hill,30/11/2020,30/11/2020,39.4,6,0,30,1
Subscriber,10002,Manhattan,Lower East Side,11217,Brooklyn,Northwest Brooklyn,26/07/2019,26/07/2019,73.9,3.6,0,20,3
Subscriber,10002,Manhattan,Lower East Side,10013,Manhattan,Greenwich Village and Soho,13/09/2019,13/09/2019,63.9,5.2,0,0,2
Subscriber,10002,Manhattan,Lower East Side,10168,Manhattan,Gramercy Park and Murray Hill,11/11/2020,11/11/2020,52.7,6,0.69,30,2
Subscriber,10002,Manhattan,Lower East Side,10012,Manhattan,Greenwich Village and Soho,15/02/2020,15/02/2020,18.9,10.8,0.02,20,1
Customer,10002,Manhattan,Lower East Side,10012,Manhattan,Greenwich Village and Soho,01/07/2019,01/07/2019,79.1,3.9,0,30,2
Subscriber,10002,Manhattan,Lower East Side,10003,Manhattan,Lower East Side,24/12/2020,24/12/2020,66.4,5.1,1.56,60,1
Subscriber,10002,Manhattan,Lower East Side,10023,Manhattan,Upper West Side,15/01/2019,15/01/2019,42.6,3.3,0.38,40,1
Subscriber,10002,Manhattan,Lower East Side,10002,Manhattan,Lower East Side,29/05/2020,29/05/2020,73.6,4.5,0,60,2
Subscriber,10002,Manhattan,Lower East Side,10110,Manhattan,Chelsea and Clinton,09/11/2020,09/11/2020,51.1,1.7,0,20,1
Customer,10002,Manhattan,Lower East Side,11222,Brooklyn,Greenpoint,12/10/2020,15/10/2020,64.4,3.7,0,4230,1
Subscriber,10002,Manhattan,Lower East Side,10004,Manhattan,Lower Manhattan,02/04/2019,02/04/2019,47.3,1.9,0,30,1
Customer,10002,Manhattan,Lower East Side,10022,Manhattan,Gramercy Park and Murray Hill,08/06/2019,08/06/2019,75,2.1,0,30,2
Subscriber,10002,Manhattan,Lower East Side,11238,Brooklyn,Central Brooklyn,30/10/2020,30/10/2020,55.8,5.4,0.04,30,2
Subscriber,10002,Manhattan,Lower East Side,10002,Manhattan,Lower East Side,30/07/2020,30/07/2020,80.5,4.6,0,270,1
Customer,10002,Manhattan,Lower East Side,10038,Manhattan,Lower Manhattan,17/12/2019,17/12/2019,47.4,4.2,0.22,20,1
Subscriber,10002,Manhattan,Lower East Side,10002,Manhattan,Lower East Side,29/06/2020,29/06/2020,70.3,4.6,0.29,50,2
Subscriber,10002,Manhattan,Lower East Side,10280,Manhattan,Lower Manhattan,15/06/2019,15/06/2019,67.7,4,0,20,3
Subscriber,10002,Manhattan,Lower East Side,11201,Brooklyn,Northwest Brooklyn,25/10/2019,25/10/2019,58.1,4.3,0,50,1
Subscriber,10002,Manhattan,Lower East Side,10280,Manhattan,Lower Manhattan,13/07/2020,13/07/2020,79.5,2.3,0,40,1
Customer,10002,Manhattan,Lower East Side,10036,Manhattan,Chelsea and Clinton,29/09/2019,29/09/2019,72.4,1.2,0,30,1
Subscriber,10002,Manhattan,Lower East Side,10001,Manhattan,Chelsea and Clinton,01/07/2020,02/07/2020,75,4.3,0.43,30,1
Subscriber,10002,Manhattan,Lower East Side,10010,Manhattan,Gramercy Park and Murray Hill,02/08/2020,02/08/2020,79.9,2,0,40,2
Subscriber,10002,Manhattan,Lower East Side,10022,Manhattan,Gramercy Park and Murray Hill,16/11/2020,16/11/2020,58.1,2.9,0,30,1
Customer,10002,Manhattan,Lower East Side,10002,Manhattan,Lower East Side,06/11/2020,06/11/2020,69.4,3.7,0.01,0,4
Subscriber,10002,Manhattan,Lower East Side,11216,Brooklyn,Central Brooklyn,06/10/2020,06/10/2020,61.2,1.5,0,20,1
Subscriber,10002,Manhattan,Lower East Side,11238,Brooklyn,Central Brooklyn,28/06/2020,28/06/2020,64.3,5.8,1.42,50,1
Subscriber,10002,Manhattan,Lower East Side,10005,Manhattan,Lower Manhattan,13/01/2020,13/01/2020,29.5,7.3,0.35,20,1
Subscriber,10002,Manhattan,Lower East Side,10013,Manhattan,Greenwich Village and Soho,19/06/2019,19/06/2019,74.9,3,0,30,3
Customer,10002,Manhattan,Lower East Side,10016,Manhattan,Gramercy Park and Murray Hill,23/05/2019,23/05/2019,62.2,3.1,0.02,10,2
Subscriber,10002,Manhattan,Lower East Side,10009,Manhattan,Lower East Side,07/09/2019,08/09/2019,72.6,4.1,0.11,20,2
Customer,10002,Manhattan,Lower East Side,10013,Manhattan,Greenwich Village and Soho,05/10/2020,05/10/2020,57.7,6.6,0,40,1
Subscriber,10002,Manhattan,Lower East Side,10009,Manhattan,Lower East Side,16/08/2020,16/08/2020,82.8,1.2,0,30,3
Subscriber,10002,Manhattan,Lower East Side,10001,Manhattan,Chelsea and Clinton,02/04/2020,02/04/2020,51.8,4.5,0,30,3
Subscriber,10002,Manhattan,Lower East Side,10002,Manhattan,Lower East Side,11/05/2019,12/05/2019,70.1,4,0.4,10,1
Customer,10002,Manhattan,Lower East Side,10002,Manhattan,Lower East Side,31/05/2019,31/05/2019,64.2,5.5,0,40,1
Customer,10002,Manhattan,Lower East Side,10002,Manhattan,Lower East Side,27/08/2020,28/08/2020,73.8,2.6,0,30,1
Subscriber,10002,Manhattan,Lower East Side,10278,Manhattan,Lower Manhattan,07/10/2019,07/10/2019,66.2,3.9,0,260,1
Customer,10002,Manhattan,Lower East Side,10013,Manhattan,Greenwich Village and Soho,13/08/2019,13/08/2019,72.5,4.9,0.7,20,1
Customer,10002,Manhattan,Lower East Side,10013,Manhattan,Greenwich Village and Soho,22/07/2019,23/07/2019,77,2.3,0,10,1
Subscriber,10002,Manhattan,Lower East Side,10010,Manhattan,Gramercy Park and Murray Hill,17/03/2020,18/03/2020,49.7,6.9,0.01,10,1
Subscriber,10002,Manhattan,Lower East Side,10023,Manhattan,Upper West Side,30/06/2019,30/06/2019,75.7,2.2,0,30,1
Subscriber,10002,Manhattan,Lower East Side,10003,Manhattan,Lower East Side,10/05/2020,10/05/2020,70,2.3,0,70,1
Subscriber,10002,Manhattan,Lower East Side,10005,Manhattan,Lower Manhattan,23/11/2019,23/11/2019,47.4,4,0,20,2
Subscriber,10002,Manhattan,Lower East Side,11205,Brooklyn,Northwest Brooklyn,04/09/2019,05/09/2019,77.9,1.3,0,20,1
Subscriber,10002,Manhattan,Lower East Side,10017,Manhattan,Gramercy Park and Murray Hill,18/02/2020,18/02/2020,24.9,2.9,0.03,20,4
Subscriber,10002,Manhattan,Lower East Side,11201,Brooklyn,Northwest Brooklyn,29/11/2020,29/11/2020,41.5,999.9,0.02,10,3
Subscriber,10002,Manhattan,Lower East Side,10038,Manhattan,Lower Manhattan,09/01/2019,09/01/2019,25.3,2.8,0,60,1
Subscriber,10002,Manhattan,Lower East Side,10018,Manhattan,Chelsea and Clinton,04/03/2020,04/03/2020,38.5,5.4,0.68,20,1
Customer,10002,Manhattan,Lower East Side,10012,Manhattan,Greenwich Village and Soho,14/11/2019,14/11/2019,38.6,5.6,0.26,10,1
Customer,10002,Manhattan,Lower East Side,10003,Manhattan,Lower East Side,04/10/2020,04/10/2020,56.5,9.2,0.02,80,1
Subscriber,10002,Manhattan,Lower East Side,10010,Manhattan,Gramercy Park and Murray Hill,20/08/2020,20/08/2020,80.5,4.2,0,40,1
Subscriber,10002,Manhattan,Lower East Side,10009,Manhattan,Lower East Side,15/03/2019,15/03/2019,49.9,6.6,0,0,9
Subscriber,10002,Manhattan,Lower East Side,10036,Manhattan,Chelsea and Clinton,22/02/2019,22/02/2019,46,5.8,0.09,20,1
Customer,10002,Manhattan,Lower East Side,10009,Manhattan,Lower East Side,08/06/2020,08/06/2020,68.6,4.8,0,20,2
Customer,10002,Manhattan,Lower East Side,10018,Manhattan,Chelsea and Clinton,21/04/2019,21/04/2019,52,3.6,0,20,1
Subscriber,10002,Manhattan,Lower East Side,10002,Manhattan,Lower East Side,24/07/2020,24/07/2020,77.8,2.1,0,90,2
Subscriber,10002,Manhattan,Lower East Side,10005,Manhattan,Lower Manhattan,20/06/2019,21/06/2019,71.8,3.7,0.15,20,1
Customer,10002,Manhattan,Lower East Side,10016,Manhattan,Gramercy Park and Murray Hill,31/10/2019,31/10/2019,49.9,4.3,0,10,1
Customer,10002,Manhattan,Lower East Side,10005,Manhattan,Lower Manhattan,01/12/2019,01/12/2019,55.4,5.7,0,80,1
Customer,10002,Manhattan,Lower East Side,10009,Manhattan,Lower East Side,07/05/2020,07/05/2020,66.2,1.7,0,10,3
Subscriber,10002,Manhattan,Lower East Side,11216,Brooklyn,Central Brooklyn,01/06/2019,01/06/2019,64.8,2.8,0.05,40,1
Subscriber,10002,Manhattan,Lower East Side,10199,Manhattan,Chelsea and Clinton,29/01/2019,29/01/2019,17.4,5.8,0.04,20,1
Customer,10002,Manhattan,Lower East Side,10014,Manhattan,Greenwich Village and Soho,01/04/2020,01/04/2020,38.9,4.7,0.17,20,1
Subscriber,10002,Manhattan,Lower East Side,10013,Manhattan,Greenwich Village and Soho,17/11/2020,17/11/2020,47.5,6.4,0,30,1
Customer,10002,Manhattan,Lower East Side,10013,Manhattan,Greenwich Village and Soho,25/09/2020,25/09/2020,69,5.5,0,20,1
Subscriber,10002,Manhattan,Lower East Side,10013,Manhattan,Greenwich Village and Soho,06/01/2019,06/01/2019,45.6,6.3,0.23,30,2
Subscriber,10002,Manhattan,Lower East Side,10018,Manhattan,Chelsea and Clinton,26/08/2019,26/08/2019,77.7,2,0,40,1
Subscriber,10002,Manhattan,Lower East Side,10011,Manhattan,Chelsea and Clinton,21/03/2020,21/03/2020,33.7,5.3,0.4,50,1
